id	title	old_field	label	field	ig_winner	field_num
1617	Frequency of Pubic Hair Transfer During Sexual Intercourse.	medicine	1	medicine	0	3
1057	Method for Causing Skin Lightening	chemistry	1	medicine	0	3
1740	Reply: Hospitalizations for Endocarditis in the United States.	medicine	0	medicine	0	3
2656	Age-related differences in electroencephalogram connectivity and network topology	neuroscience	0	neuroscience	0	4
3114	Serotonergic and cholinergic modulation of functional brain connectivity: A comparison between young and older adults	neuroscience	0	neuroscience	0	4
1079	Female morphology, web design, and the potential for multiple mating in Nephila clavipes: do fat bottomed girls make the spider world go round?	biology	1	bio_env	0	1
1996	Efficacy of lymph node dissection by node zones according to tumor location for esophageal squamous cell carcinoma	medicine	0	medicine	0	3
2089	Can cross-handed approach improve maneuver in transumbilical laparoscopic surgery?	medicine	0	medicine	0	3
2255	Contrasting nitrogen use efficiency of Antarctic vascular plants may explain their population expansion in Antarctica	bio_env	0	bio_env	0	1
387	Perceptions of Flatulence From Bean Consumption Among Adults in 3 Feeding Studies	medicine	1	medicine	0	3
1040	Martial arts: time needed for training.	psychology	1	neuroscience	0	4
2810	Interaction Between Different Interneuron Networks Involved in Human Associative Plasticity	neuroscience	0	neuroscience	0	4
1405	The Difficult Issue of Age Assessment on Pedo-pornographic Material	humanities	1	neuroscience	0	4
1721	N-terminal pro-brain natriuretic peptide can be an adjunctive diagnostic marker of hyper-acute phase of Kawasaki disease	medicine	0	medicine	0	3
1315	The effects of 53 hours of sleep deprivation on moral judgment.	psychology	1	neuroscience	0	4
3197	Memory on time	neuroscience	0	neuroscience	0	4
1742	Training nurses to save lives of malnourished children.	medicine	0	medicine	0	3
305	Collective Motion of Humans in Mosh and Circle Pits at Heavy Metal Concerts	physics	1	exact_eng	0	2
734	Hereditary somnambulism in Dracula	medicine	1	medicine	0	3
2953	Cortical functional connectivity decodes subconscious, task-irrelevant threat-related emotion processing	neuroscience	0	neuroscience	0	4
1796	Mantel-Haenszel test statistics for correlated binary data.	medicine	0	medicine	0	3
1373	The Effects of Cholinergic and Serotoninergic Drugs on Motility in Vitro of Haplometra cylindracea (Trematoda: Digenea)	psychology	1	neuroscience	0	4
34	Human Digestive Effects on a Micromammalian Skeleton.	humanities	1	bio_env	1	1
191	Patient Preference for Waxed or Unwaxed Dental Floss	medicine	1	medicine	1	3
1252	Toxicological deaths of major league baseball players	humanities	1	medicine	0	3
371	Undertakers' sense of humor	psychology	1	neuroscience	0	4
521	Taste Preference for Brussels Sprouts: An Informal Look	psychology	1	neuroscience	0	4
2908	An extended motor network generates beta and gamma oscillatory perturbations during development	neuroscience	0	neuroscience	0	4
2801	FIRES: Febrile infection responsive epileptic (FIRE) encephalopathies of school age	neuroscience	0	neuroscience	0	4
749	I, zombie	humanities	1	neuroscience	0	4
2373	Vertical and seasonal patterns in competition for microalgae between intertidal gastropods	bio_env	0	bio_env	0	1
2381	Responses to a novel food acquisition task in three species of lemurs	bio_env	0	bio_env	0	1
2770	A study on the correlation between <ce:italic>IL1RAPL1</ce:italic> and human cognitive ability	neuroscience	0	neuroscience	0	4
1743	Hydroa vacciniforme-like cutaneous T-cell lymphoma in a child	medicine	0	medicine	0	3
591	The Role of Static Pedestrian Groups in Crowded Spaces.	cs	1	exact_eng	0	2
3098	Quantitative assessment of gait and neurochemical correlation in a classical murine model of Parkinson’s disease	neuroscience	0	neuroscience	0	4
2297	Seasonal changes in the territorial behaviour of the satyrine butterfly Lethe diana are mediated by temperature	bio_env	0	bio_env	0	1
3026	Brain IL-6 and autism	neuroscience	0	neuroscience	0	4
2699	Neural decoding of collective wisdom with multi-brain computing	neuroscience	0	neuroscience	0	4
646	Disturbance of sleep by sonic booms.	medicine	1	medicine	0	3
349	Availability of cookies during an academic course session affects evaluation of teaching	psychology	1	neuroscience	0	4
2166	Analysis of amplitude spectral area and slope to predict defibrillation in out of hospital cardiac arrest due to ventricular fibrillation (VF) according to VF type: recurrent versus shock-resistant.	medicine	0	medicine	0	3
1611	Sex Differences in Sport Fan Behavior and Reasons for Being a Sport Fan.	psychology	1	neuroscience	0	4
1456	Colombo and the clitoris.	medicine	1	medicine	0	3
786	Color Preference in the Insane.	psychology	1	neuroscience	0	4
2970	Metalloprotease Adam10 suppresses epilepsy through repression of hippocampal neuroinflammation	neuroscience	0	neuroscience	0	4
185	Chicken Plucking as Measure of Tornado Wind Speed	biology	1	bio_env	1	1
274	Cultural Evolution as a Possible Triggering or Causative Factor of Common Baldness.	medicine	1	medicine	0	3
3336	High-Efficiency Coupled-Inductor-Based Step-Down Converter	exact_eng	0	exact_eng	0	2
3347	Confident Information Coverage Hole Healing in Hybrid Industrial Wireless Sensor Networks	exact_eng	0	exact_eng	0	2
155	Effect of 'Coke' on Sperm Motility	medicine	1	medicine	1	3
674	Handwriting Changes Under the Effect of Alcohol	psychology	1	neuroscience	0	4
1095	Experimental provocation of 'ice-cream headache' by ice cubes and ice water.	medicine	1	medicine	0	3
3266	A Dual-Winding Fault-Tolerant Motor Drive System Based on the Redundancy Bridge Arm	exact_eng	0	exact_eng	0	2
2823	Attention during sequences of saccades along marked and memorized paths	neuroscience	0	neuroscience	0	4
2260	Effects of zebra mussels on food webs: interactions with juvenile bluegill and water residence time	bio_env	0	bio_env	0	1
2473	Factors Affecting Mortality, Fertility, and Well-being in Relation to Species Differences in Captive Orangutans	bio_env	0	bio_env	0	1
3304	The Cyclic Wirelength of Trees	exact_eng	0	exact_eng	0	2
1693	The heritability and genetic correlates of mobile phone use: A twin study of consumer behavior	psychology	1	neuroscience	0	4
106	Transmission of Gonorrhoea through an Inflatable Doll	medicine	1	medicine	1	3
332	Running Speeds of Crippled Coyotes	biology	1	bio_env	0	1
1241	Polish Pope Jokes.	humanities	1	neuroscience	0	4
2221	Reglaze your glasses!	medicine	0	medicine	0	3
3319	Event-triggered control systems under packet losses	exact_eng	0	exact_eng	0	2
834	preserving nudist history so that everyone can see it.	humanities	1	neuroscience	0	4
135	Righting a Wrong: Retaliation on a Voodoo Doll Symbolizing an Abusive Supervisor Restores Justice	psychology	1	neuroscience	1	4
479	The way of the samurai snail.	biology	1	bio_env	0	1
1106	Traits and Behaviors Assigned to an Adolescent Wearing an Alcohol Promotional T-Shirt.	economics	1	neuroscience	0	4
1783	Childbearing differences among three generations of U.S. women.	medicine	0	medicine	0	3
2712	Hrp-labeled sources of descending propriospinal pathways in cats	neuroscience	0	neuroscience	0	4
2325	Study of soybean and lentil root exudates	bio_env	0	bio_env	0	1
2988	Neural correlates of pupil dilation during human fear learning	neuroscience	0	neuroscience	0	4
2555	Congenital blindness improves semantic and episodic memory	neuroscience	0	neuroscience	0	4
709	Disposable penis and its replenishment in a simultaneous hermaphrodite.	biology	1	bio_env	0	1
1924	On “A new indicator for the measurement of change with ordinal scores”	medicine	0	medicine	0	3
161	Hiccups and Digital Rectal Massage	medicine	1	medicine	1	3
2551	Metabolic characteristics of cortical malformations causing epilepsy	neuroscience	0	neuroscience	0	4
3090	Hippocampal modulation of sensorimotor processes	neuroscience	0	neuroscience	0	4
2825	Amyloid-β Increases Tau by Mediating Sirtuin 3 in Alzheimer’s Disease	neuroscience	0	neuroscience	0	4
3364	Incorporating Primary User Interference for Enhanced Spectrum Sensing	exact_eng	0	exact_eng	0	2
64	Leaning to the Left Makes the Eiffel Tower Seem Smaller: Posture-Modulated Estimation	psychology	1	neuroscience	1	4
1271	Recurrent Laughter-induced Syncope	psychology	1	neuroscience	0	4
692	Effects of Affective Pictures on Pain Sensitivity and Cortical Responses Induced by Laser Stimuli in Healthy Subjects and Migraine Patients	psychology	1	neuroscience	0	4
2806	Long-term effects of weak electrical stimulation on active neuronal networks	neuroscience	0	neuroscience	0	4
1786	Trisomy 21 enhances human fetal erythro-megakaryocytic development.	medicine	0	medicine	0	3
2124	Breaking and Sharing Bad News in End of Life: The Religious and Culture Matters	medicine	0	medicine	0	3
499	Facial resemblance between women's partners and brothers	psychology	1	neuroscience	0	4
2599	Using Discriminative Dimensionality Reduction to Visualize Classifiers	neuroscience	0	neuroscience	0	4
2913	Divergent motor projections from the pedunculopontine nucleus are differentially regulated in Parkinsonism	neuroscience	0	neuroscience	0	4
2346	Entomological journals and publishing in Japan	bio_env	0	bio_env	0	1
1395	Rapid carbohydrate fermentation test for confirmation of the pathogenic Neisseria using a Ba(OH)2 indicator.	medicine	1	medicine	0	3
609	Reflex Epilepsy Induced by Calculation Using a Soroban, a Japanese Traditional Calculator.	medicine	1	medicine	0	3
2955	Presynaptic Partners of Dorsal Raphe Serotonergic and GABAergic Neurons	neuroscience	0	neuroscience	0	4
2448	Life histories of Mediterranean pines	bio_env	0	bio_env	0	1
1179	Shedding Light on Bird Egg Color: Pigment as Parasol and the Dark Car Effect.	biology	1	bio_env	0	1
1361	Would Bohr Be Born If Bohm Were Born Before Born?	physics	1	exact_eng	0	2
988	Probability of love between robots and humans	cs	1	exact_eng	0	2
2720	VTA Projection Neurons Releasing GABA and Glutamate in the Dentate Gyrus	neuroscience	0	neuroscience	0	4
3251	Decomposition by Partial Linearization: Parallel Optimization of Multi-Agent Systems	exact_eng	0	exact_eng	0	2
505	Vomiting in Wild Bonnet Macaques.	biology	1	bio_env	0	1
3291	Diode-Free T-Type Three-Level Neutral-Point-Clamped Inverter for Low-Voltage Renewable Energy System	exact_eng	0	exact_eng	0	2
1607	Nail Growth. Thirty-Five Years of Observation.	medicine	1	medicine	0	3
1754	Chaos theory, heart rate variability, and arrhythmic mortality.	medicine	0	medicine	0	3
1082	Influence of frequent and long-term consumption of legume seeds on excretion of intestinal gases.	medicine	1	medicine	0	3
144	SpeechJammer: A System Utilizing Artificial Speech Disturbance with Delayed Auditory Feedback	cs	1	exact_eng	1	2
1349	Shake, Slow, and Selection: An Aspect of the Tradition Process Reflected by Discotheque Dances in Bergen, Norway.	humanities	1	neuroscience	0	4
372	The Treatment Dilemma Caused by Lumps in Surfers	medicine	1	medicine	0	3
691	Two-way interaction of number of meetings and perceived meeting effectiveness to predict job satisfaction	psychology	1	neuroscience	0	4
1136	The Menstrual Joy Questionnaire Items Alone Can Positively Prime Reporting of Menstrual Attitudes and Symptoms	psychology	1	neuroscience	0	4
327	Hopping locomotion at different gravity: metabolism and mechanics in humans.	physics	1	exact_eng	0	2
2790	Regional sensitivity to neuroinflammation: in vivo and in vitro studies.	neuroscience	0	neuroscience	0	4
2105	Robotic augmentation ileocystoplasty with bilateral ureteric reimplantation in a young child with neuropathic bladder	medicine	0	medicine	0	3
33	Scrotal Asymmetry in Man and in Ancient Sculpture.	medicine	1	medicine	1	3
2691	Contact points during multidigit grasping of geometric objects	neuroscience	0	neuroscience	0	4
2680	Miniaturized electroencephalographic scalp electrode for optimal wearing comfort	neuroscience	0	neuroscience	0	4
1272	Fracture Penis: A Case More Heard about than Seen in General Surgical Practice	medicine	1	medicine	0	3
1577	A case of possessive state with onset influenced by 'door-to-door' sales	economics	1	neuroscience	0	4
2086	Linking Helicobacter pylori and chronic bronchitis: fact or fancy?	medicine	0	medicine	0	3
2080	The combinatorics of medications precludes evidence-based algorithms for therapy	medicine	0	medicine	0	3
2578	Hormonal reactivity to MRI scanning in adolescents	neuroscience	0	neuroscience	0	4
2889	Chronic intermittent ethanol induced axon and myelin degeneration is attenuated by calpain inhibition	neuroscience	0	neuroscience	0	4
461	"Cutting, by ""Pressing and Slicing"" of Thin Floppy Slices of Materials Illustrated by Experiments on Cheddar Cheese and Salami"	physics	1	exact_eng	0	2
1250	Fast Robust Automated Brain Extraction	psychology	1	neuroscience	0	4
1741	Introduction to this special issue on tumor targeting	medicine	0	medicine	0	3
3245	Lossless image compression and encryption using SCAN	exact_eng	0	exact_eng	0	2
2363	Territorial aggression can be sensitive to the status of heterospecific intruders	bio_env	0	bio_env	0	1
2186	Regulating research, regulating professionals.	medicine	0	medicine	0	3
2395	Cuticular hydrocarbons of four populations ofCoptotermes formosanus Shiraki in the united states	bio_env	0	bio_env	0	1
1765	Magnetic resonance imaging of laser phototherapy: initial experience	medicine	0	medicine	0	3
1102	Hung jury: testimonies of genital surgery by transsexual men	medicine	1	medicine	0	3
139	Kissing Selectively Decreases Allergen-Specific IgE Production in Atopic Patients	medicine	1	medicine	1	3
192	The Constipated Serviceman: Prevalence Among Deployed US Troops	humanities	1	medicine	1	3
889	The Role of Intra-Oral Manipulation on the Perception of Sensory Attributes.	psychology	1	neuroscience	0	4
2187	Cutaneous leishmaniasis in Ecuador.	medicine	0	medicine	0	3
1823	Progressive disease after ABMT for Hodgkin’s disease	medicine	0	medicine	0	3
73	Preventing Winter Falls: A Randomised Controlled Trial of a Novel Intervention	medicine	1	medicine	1	3
2698	S19.4 Active passive bilateral training increases corticomotor excitability	neuroscience	0	neuroscience	0	4
3058	Power in Voxel-based Lesion-Symptom Mapping	neuroscience	0	neuroscience	0	4
2842	Cerebral correlates of skin conductance responses in a cognitive task	neuroscience	0	neuroscience	0	4
2172	Liver disorders in children.	medicine	0	medicine	0	3
2667	A cost-sensitive semi-supervised learning model based on uncertainty	neuroscience	0	neuroscience	0	4
2505	Metal chaperones prevent zinc-mediated cognitive decline	neuroscience	0	neuroscience	0	4
2200	Postoperative adjuvante Chemoradiotherapie beim Hochrisikomagenkarzinom	medicine	0	medicine	0	3
931	Blood vitamin C levels of motorized tricycle drivers in Paranaque, Philippines.	medicine	1	medicine	0	3
982	Slash fiction and human mating psychology.	humanities	1	neuroscience	0	4
196	Gorbachev! Has the Real Antichrist Come?	humanities	1	neuroscience	1	4
581	Delusions of Halitosis	medicine	1	medicine	0	3
3149	In vivo multiplex quantitative analysis of 3 forms of alpha melanocyte stimulating hormone in pituitary of prolyl endopeptidase deficient mice	neuroscience	0	neuroscience	0	4
912	High Frequency of Postcoital Penis Cleaning in Budongo Chimpanzees	biology	1	bio_env	0	1
1532	How baseball players prepare to bat: tactical knowledge as a mediator of expert performance in baseball	psychology	1	neuroscience	0	4
2120	Umbrella and roll-up techniques of mesh insertion for laparoscopic hernia repair: a comparative study	medicine	0	medicine	0	3
953	The Influence of Bite Size and Multiple Bites on Oral Texture Sensations.	biology	1	bio_env	0	1
926	Colonic Gas Explosion: Is a Fire Extinguisher Necessary?	medicine	1	medicine	0	3
1775	The burden of illness of osteoporosis in Canada	medicine	0	medicine	0	3
3185	Restraint training for awake functional brain scanning of rodents can cause long-lasting changes in pain and stress responses	neuroscience	0	neuroscience	0	4
446	Effect of Sexual Intercourse on Lower Extremity Muscle Force in Strength-Trained Men.	medicine	1	medicine	0	3
2701	The application of 3D representations in face recognition	neuroscience	0	neuroscience	0	4
1949	Preoperative nodal staging of non-small cell lung cancer using 99mTc-sestamibi spect/ct imaging	medicine	0	medicine	0	3
728	The Myth of Comfort Food	psychology	1	neuroscience	0	4
746	Water Quality Improvement after Shifting of Idol Immersion Site: A case study of Upper Lake, Bhopal, India	medicine	1	medicine	0	3
986	A bum deal from wooden toilet seats: reemergence of allergic contact dermatitis.	medicine	1	medicine	0	3
1623	The midwife-mother relationship	psychology	1	neuroscience	0	4
2303	Ultraviolet light-emitting diode (UV LED) trap the West Indian sweet potato weevil, Euscepes postfasciatus (Coleoptera: Curculionidae)	bio_env	0	bio_env	0	1
715	How baseball outfielders determine where to run to catch fly balls	mathematics	1	exact_eng	0	2
1128	A Migrating Pacemaker	medicine	1	medicine	0	3
2192	Previously undiagnosed obesity hypoventilation syndrome.	medicine	0	medicine	0	3
1877	Upper tract obstruction and management in patients with blood cell dyscrasias.	medicine	0	medicine	0	3
1120	4 Anthroposcopic Markers in the Northern Greece Population: Hand Folding, Arm Folding, Tongue Rolling and Tongue Folding	genetics	1	medicine	0	3
1688	Evolution of the human brain through runaway sexual selection: The mind as a protean courtship device	psychology	1	neuroscience	0	4
1619	Beating the Fruit Machine: Systems and Ploys Both Legal and Illegal.	humanities	1	neuroscience	0	4
1705	Money and Transmission of Bacteria,	economics	1	medicine	1	3
2162	A losing battle: weight regain does not restore weight loss-induced bone loss in postmenopausal women.	medicine	0	medicine	0	3
1634	The giant eyes of giant squid are indeed unexpectedly large, but not if used for spotting sperm whales.	biology	1	bio_env	0	1
1	Describing the Relationship between Cat Bites and Human Depression Using Data from an Electronic Health Record	medicine	1	medicine	1	3
174	Dying to Save Taxes: Evidence from Estate Tax Returns on the Death Elasticity	economics	1	neuroscience	1	4
1999	Quality of cardio-pulmonary resuscitation (CPR) during paediatric resuscitation training: time to stop the blind leading the blind.	medicine	0	medicine	0	3
2128	Three-dimensional display of hepatic venous anatomy generated from spiral computed tomography data: Preliminary results	medicine	0	medicine	0	3
380	Something smells fishy: Olfactory suspicion cues improve performance on the Moses illusion and Wason rule discovery task	psychology	1	neuroscience	0	4
50	Creatures of the Night: Chronotypes and the Dark Triad Traits	psychology	1	neuroscience	1	4
2946	Risk factors of coercion among psychiatric inpatients: a nationwide register-based cohort study	neuroscience	0	neuroscience	0	4
861	Texture and Mouthfeel of Semi-Solid Foods: Commercial Mayonnaises Dressings Custard Desserts and Warm Sauces.	biology	1	bio_env	0	1
2216	Sport nach Herztransplantation	medicine	0	medicine	0	3
1433	The dark side of going abroad: How broad foreign experiences increase immoral behavior.	psychology	1	neuroscience	0	4
2185	Comparative International Medical Education	medicine	0	medicine	0	3
3290	Utility-based resource allocation and scheduling in OFDM-based wireless broadband networks	exact_eng	0	exact_eng	0	2
96	Orthopteran DCMD Neuron: A Reevaluation of Responses to Moving Objects.	humanities	1	neuroscience	1	4
1076	Admissions for Myocardial Infarction and World Cup Football: Database Survey.	medicine	1	medicine	0	3
1830	Serosal metastasis presenting as a cutaneous mass	medicine	0	medicine	0	3
2778	Proteasome system dysregulation and treatment resistance mechanisms in major depressive disorder	neuroscience	0	neuroscience	0	4
2164	The Cardiologist and the Cancer Patient: Challenges to Cardio-Oncology (or Onco-Cardiology) and Call to Action.	medicine	0	medicine	0	3
2227	Condylomata acuminata gigantea	medicine	0	medicine	0	3
1583	Second to Fourth Digit Ratio Sexual Selection and Skin Colour	genetics	1	medicine	0	3
263	Soapsuds, Space, and Sociability: A Participant Observation of the Laundromat.	humanities	1	neuroscience	0	4
1553	Infection, Incest, and Iniquity: Investigating the Neural Correlates of Disgust and Morality	psychology	1	neuroscience	0	4
2654	Retrospective construction of the judgement of free choice	neuroscience	0	neuroscience	0	4
594	Work for the Hairdressers: The Production of de Prony's Logarithmic and Trigonometric Tables.	mathematics	1	exact_eng	0	2
3257	An Interactive Simulation Tool for Complex Multilayer Dielectric Devices	exact_eng	0	exact_eng	0	2
1157	Assessing pitcher and catcher influences on base stealing in Major League Baseball	psychology	1	neuroscience	0	4
325	Nonpolitical Images Evoke Neural Predictors of Political Ideology	psychology	1	neuroscience	0	4
177	The social life of donuts: Commodity and community in postwar Canada	humanities	1	neuroscience	1	4
628	Variations in Pattern of Pubertal Changes in Girls	humanities	1	neuroscience	0	4
477	On the Problem of Oscillatory Walk of Automatic Washing Machines.	physics	1	exact_eng	0	2
1309	The Isolated Drinker in the Edmonton Beer Parlor	psychology	1	neuroscience	0	4
798	Testing Acaricide Susceptibility of the Brown Dog Tick Rhipicephalus sanguineus (Latreille 1806). II Teabag Method.	medicine	1	medicine	0	3
2696	Adaptive noise shaping neural spike encoding and decoding	neuroscience	0	neuroscience	0	4
3118	Stressing over anxiety: A novel interaction of 5-HTTPLR genotype and anxiety-related phenotypes in older adults	neuroscience	0	neuroscience	0	4
1591	Humor and death: a qualitative study of The New Yorker cartoons (1986-2006)	humanities	1	neuroscience	0	4
1905	Back to basics: HIV/AIDS belongs with sexual and reproductive health.	medicine	0	medicine	0	3
3412	Design and Fabrication of 1.25-Gb/s Full-Triplex Transceiver Module With PLC on a Lossy Si Substrate for G/E-PONs	exact_eng	0	exact_eng	0	2
399	Mediterranean Diet and Cancer Risk	medicine	1	medicine	0	3
351	A Report on the Test-retest Performances of 38 College Students and 27 White Rats on the Identical 25 Choice Elevated Maze.	psychology	1	neuroscience	0	4
570	Predicting Smartphone Operating System from Personality and Individual Differences.	psychology	1	neuroscience	0	4
1884	Myocardial energetics and efficiency: current status of the noninvasive approach.	medicine	0	medicine	0	3
978	Convective Heat Transfer From a Nude Body Under Calm Conditions: Assessment of the Effects of Walking With a Thermal Manikin	biology	1	bio_env	0	1
3344	Characterizing Transmission Loss Variability During the Target and Reverberation Experiment 2013	exact_eng	0	exact_eng	0	2
856	Exploring Stock Managers Perceptions of the Human-Animal Relationship on Dairy Farms and an Association with Milk Production	medicine	1	medicine	0	3
2374	Forms of fertilizer nitrogen residues in soil after intercropping of maize-cowpea	bio_env	0	bio_env	0	1
783	Domestic Cats and Passive Submission.	biology	1	bio_env	0	1
3375	Effect of polar particles on polymer composite dielectrics	exact_eng	0	exact_eng	0	2
905	Vision of Integrated Happiness Accounting System in China.	psychology	1	neuroscience	0	4
1137	Symbolic significance of initials on longevity	psychology	1	neuroscience	0	4
1989	Persistent reduction of ischemic mitral regurgitation by papillary muscle repositioning: structural stabilization of the papillary muscle-ventricular wall complex.	medicine	0	medicine	0	3
2399	Fertilization inNicotiana tabacum: Cytoskeletal modifications in the embryo sac during synergid degeneration	bio_env	0	bio_env	0	1
754	Impotence in the 18th and 19th century: concepts of etiology and approaches to therapy.	medicine	1	medicine	0	3
2805	Susceptibility induced gray–white matter MRI contrast in the human brain	neuroscience	0	neuroscience	0	4
507	Symmetry-breaking phase transitions in highly concentrated semen.	medicine	1	medicine	0	3
1997	Progression of diabetic retinopathy severity after treatment with dexamethasone implant: a 24-month cohort study the ‘DR-Pro-DEX Study’	medicine	0	medicine	0	3
3190	The dynamics of the vestibulo-ocular reflex after peripheral vestibular damage II. Comparison with dynamics after optically induced learning	neuroscience	0	neuroscience	0	4
2759	Testing the three-dimensional reference frame transformation for express and memory-guided saccades	neuroscience	0	neuroscience	0	4
836	Specialist Ant-eating Spiders Selectively Feed on Different Body Parts to Balance Nutrient Intake	biology	1	bio_env	0	1
2852	Morphine reduced perceived anger from neutral and implicit emotional expressions	neuroscience	0	neuroscience	0	4
2371	Detection and mapping of SSRs in rye ESTs from aluminium-stressed roots	bio_env	0	bio_env	0	1
1384	Forgiving you is hard, but forgetting seems easy: can forgiveness facilitate forgetting?	psychology	1	neuroscience	0	4
2844	Specialization of phonological and semantic processing in Chinese word reading	neuroscience	0	neuroscience	0	4
1270	Bite shake and twist	biology	1	bio_env	0	1
429	A Simplistic General Equilibrium Theory of Corruption	economics	1	neuroscience	0	4
821	The Splenic Snood: An Improved Approach for the Management of the Wandering Spleen	medicine	1	medicine	0	3
1978	Magnetic resonance imaging and molecular features associated with tumor-infiltrating lymphocytes in breast cancer	medicine	0	medicine	0	3
3225	Facially-constrained colorings of plane graphs: A survey	exact_eng	0	exact_eng	0	2
1998	Optimal INR level in Thai atrial fibrillation patients who were receiving warfarin for stroke prevention in Thailand.	medicine	0	medicine	0	3
3008	Single trial ERP reading based on parallel factor analysis.	neuroscience	0	neuroscience	0	4
15	Why Do Old Men Have Big Ears?	genetics	1	medicine	1	3
1115	Controlled variables: psychology as the center fielder views it	psychology	1	neuroscience	0	4
1213	Aesthetic judgement of orientation in modern art.	psychology	1	neuroscience	0	4
127	Spontaneous Cross-Species Imitation in Interaction Between Chimpanzees and Zoo Visitors	psychology	1	neuroscience	1	4
3268	An Opportunistic Sensor Scheduling Solution to Remote State Estimation Over Multiple Channels	exact_eng	0	exact_eng	0	2
2403	Influence of incentive networks on landscape changes: A simple agent-based simulation approach	bio_env	0	bio_env	0	1
3278	Using a microprocessor-based instrument to predict the incident energy from arc-flash hazards	exact_eng	0	exact_eng	0	2
2179	What's in a name	medicine	0	medicine	0	3
1316	Sheep food repellents: Efficacy of various products, habituation, and social facilitation.	biology	1	bio_env	0	1
2800	Effects of chronic social defeat stress on MAP kinase cascade	neuroscience	0	neuroscience	0	4
2707	Pro-apoptotic Action of Corticosterone in Hippocampal Organotypic Cultures	neuroscience	0	neuroscience	0	4
3202	Akteneinsicht durch Patienten	neuroscience	0	neuroscience	0	4
404	A stimulator for laboratory studies of motion sickness in cats	biology	1	bio_env	0	1
74	Rollercoaster Asthma: When Positive Emotional Stress Interferes with Dyspnea Perception	medicine	1	medicine	1	3
1227	A Theory of Prostitution.	economics	1	neuroscience	0	4
531	Spider behaviors include oral sexual encounters.	biology	1	bio_env	0	1
2235	Digitale Volumentomographie	medicine	0	medicine	0	3
1717	Microwave ablation of liver metastases guided by contrast-enhanced ultrasound: experience with 125 metastases in 39 patients.	medicine	0	medicine	0	3
1535	Fish Surgery: Presurgical Preparation and Common Surgical Procedures.	medicine	1	medicine	0	3
2477	Nitrification and nitrate uptake: Leaching balance in a declined forest ecosystem in eastern France	bio_env	0	bio_env	0	1
1054	Epidemiology of reindeer parasites	medicine	1	medicine	0	3
2548	Neuroethics: the practical and the philosophical	neuroscience	0	neuroscience	0	4
1117	Long-Delayed Radio Echoes: Observations and Interpretations	physics	1	exact_eng	0	2
1473	Women who prefer longer penises are more likely to have vaginal orgasms (but not clitoral orgasms): implications for an evolutionary theory of vaginal orgasm.	psychology	1	neuroscience	0	4
27	Pressures Produced When Penguins Pooh: Calculations on Avian Defaecation	biology	1	bio_env	1	1
2171	Neurotrophin-3 Improves Functional Constipation	medicine	0	medicine	0	3
1363	The quantitation of cocaine on U.S. currency: survey and significance of the levels of contamination.	psychology	1	neuroscience	0	4
1460	Facial Indicators of Positive Emotions in Rats	psychology	1	neuroscience	0	4
631	The nature of navel fluff	medicine	1	medicine	0	3
2546	Language and memory for object location	neuroscience	0	neuroscience	0	4
2074	Indomethacin Therapy for Patent Ductus Arteriosus in Premature Infants	medicine	0	medicine	0	3
304	Women selectively guard their (desirable) mates from ovulating women.	psychology	1	neuroscience	0	4
128	The Scent of the Fly	biology	1	bio_env	1	1
2661	The Role of Color in Human Face Detection	neuroscience	0	neuroscience	0	4
3064	Height intolerance: an underrated threat	neuroscience	0	neuroscience	0	4
207	Prolonged chewing at lunch decreases later snack intake.	psychology	1	neuroscience	0	4
538	A biomechanical comparison of the fastball and curveball in adolescent baseball pitchers	psychology	1	neuroscience	0	4
1894	In Remembrance of Dr. Jared James Grantham, JASN's Founding Editor-in-Chief.	medicine	0	medicine	0	3
3306	Square Root Modified Bryson–Frazier Smoother	exact_eng	0	exact_eng	0	2
52	Pain Over Speed Bumps in Diagnosis of Acute Appendicitis: Diagnostic Accuracy Study	medicine	1	medicine	1	3
101	Beauty is in the eye of the beer holder': people who think they are drunk also think they are attractive.	psychology	1	neuroscience	1	4
1642	Investment Behavior and the Negative Side of Emotion.	psychology	1	neuroscience	0	4
852	Polycyclic Aromatic Hydrocarbons in Whiskies.	physics	1	exact_eng	0	2
1038	Did the Ichthyosaurs Explode? A Forensic-medical Contribution to the Taphonomy of Ichthyosaurs	medicine	1	medicine	0	3
2210	Angiopoietin-2 schädigt die endotheliale Glykokalyx	medicine	0	medicine	0	3
2490	Cryopreservation of scaly carp (Cyprinus carpio) sperm: effect of different cryoprotectant concentrations on post-thaw motility, fertilization and hatching success of embryos	bio_env	0	bio_env	0	1
1898	Assembling disposable punches using a shaving blade and hypodermic needle.	medicine	0	medicine	0	3
412	Effect of Self-Reported Sexual Arousal on Responses to Sex-Related and Non-Sex-Related Disgust Cues	psychology	1	neuroscience	0	4
2871	Brain superoxide anion formation in immature rats during seizures: Protection by selected compounds	neuroscience	0	neuroscience	0	4
1420	Death by chocolate - is it possible?	medicine	1	medicine	0	3
1321	The effect of the Thanksgiving holiday on weight gain.	medicine	1	medicine	0	3
2900	On the Spur of the Moment: Intrinsic Predictors of Impulse Sports Betting	neuroscience	0	neuroscience	0	4
2119	Factors Related to the Presence of IgA Class Antineutrophil Cytoplasmic Antibodies in Ulcerative Colitis	medicine	0	medicine	0	3
3392	Strengthening African R&D through effective transfer of tropical crop biotech to African institutions	exact_eng	0	exact_eng	0	2
